polygon_id,ring_id,is_hole,x_m,y_m
0,0,0,0.47758,0.89044000000000001
0,0,0,0.48293999999999998,0.87068999999999996
0,0,0,0.48829,0.85094000000000003
0,0,0,0.49363000000000001,0.83118999999999998
0,0,0,0.50429000000000002,0.79166999999999998
0,0,0,0.51493,0.75212999999999997
0,0,0,0.52553000000000005,0.71257000000000004
0,0,0,0.53169999999999995,0.68679000000000001
0,0,0,0.53754000000000002,0.66081000000000001
0,0,0,0.54303999999999997,0.63465000000000005
0,0,0,0.54820000000000002,0.60831000000000002
0,0,0,0.54991000000000001,0.59077999999999997
0,0,0,0.55161000000000004,0.57323999999999997
0,0,0,0.55330999999999997,0.55571000000000004
0,0,0,0.55544000000000004,0.5333
0,0,0,0.55750999999999995,0.51085999999999998
0,0,0,0.55952000000000002,0.4884
0,0,0,0.56498999999999999,0.45977000000000001
0,0,0,0.57004999999999995,0.43097000000000002
0,0,0,0.57203000000000004,0.40399000000000002
0,0,0,0.57367999999999997,0.37691000000000002
0,0,0,0.57579000000000002,0.35421000000000002
0,0,0,0.57752000000000003,0.33141999999999999
0,0,0,0.57886000000000004,0.30853000000000003
0,0,0,0.57769000000000004,0.28282000000000002
0,0,0,0.57613999999999999,0.25705
0,0,0,0.57242000000000004,0.23028000000000001
0,0,0,0.56827000000000005,0.20346
0,0,0,0.56542999999999999,0.18543000000000001
0,0,0,0.56235999999999997,0.16740000000000005
0,0,0,0.55906999999999996,0.14935999999999999
0,0,0,0.55481999999999998,0.13259000000000004
0,0,0,0.55047999999999997,0.11581999999999996
0,0,0,0.54359999999999997,0.092410000000000006
0,0,0,0.53627999999999998,0.069040000000000004
0,0,0,0.53190999999999999,0.053530000000000001
0,0,0,0.52730999999999995,0.038050000000000028
0,0,0,0.52249999999999996,0.022599999999999999
0,0,0,0.51619000000000004,0.0074799999999999997
0,0,0,0.50961999999999996,-0.0075799999999999782
0,0,0,0.50280000000000002,-0.022589999999999999
0,0,0,0.49667,-0.036549999999999999
0,0,0,0.49034000000000005,-0.050449999999999919
0,0,0,0.48380000000000001,-0.06429
0,0,0,0.47316000000000003,-0.082549999999999998
0,0,0,0.46212999999999999,-0.10067
0,0,0,0.44807000000000002,-0.11738
0,0,0,0.43759999999999999,-0.13156999999999999
0,0,0,0.42681999999999998,-0.14560999999999996
0,0,0,0.41637999999999997,-0.16084999999999997
0,0,0,0.40560000000000002,-0.17588999999999999
0,0,0,0.39682000000000001,-0.18702999999999997
0,0,0,0.38784000000000002,-0.19803000000000001
0,0,0,0.37866,-0.2089
0,0,0,0.36825000000000002,-0.22116
0,0,0,0.35759000000000002,-0.23321999999999998
0,0,0,0.34777999999999998,-0.24248
0,0,0,0.33774999999999999,-0.25153999999999999
0,0,0,0.32749,-0.26041999999999998
0,0,0,0.31525999999999998,-0.26982
0,0,0,0.30697999999999998,-0.26910000000000001
0,0,0,0.29993999999999998,-0.27091999999999999
0,0,0,0.29268,-0.27306000000000002
0,0,0,0.28732999999999997,-0.27009
0,0,0,0.28608,-0.27329999999999999
0,0,0,0.28089999999999993,-0.27080999999999994
0,0,0,0.28079999999999999,-0.27078000000000002
0,0,0,0.10850375615604779,0.13359104610247335
0,0,0,0.075470000000000037,-0.33461999999999936
0,0,0,0.073511206992931177,-0.33558898969298917
0,0,0,0.073440000000000005,-0.33660000000000001
0,0,0,0.072038255606837562,-0.33631763978835305
0,0,0,0.068555567637892223,-0.33804048070805576
0,0,0,0.068500000000000005,-0.33871000000000001
0,0,0,0.067859208279254069,-0.33838496072136076
0,0,0,0.067000000000000004,-0.33881
0,0,0,0.066877450507001446,-0.33869788025108644
0,0,0,0.066649835065915541,-0.33878034961379871
0,0,0,0.066559999999999994,-0.33911999999999998
0,0,0,0.066586273552030048,-0.33880337914781522
0,1,1,0.025859999999999998,0.31692999999999999
0,1,1,0.030600397483132313,0.31642650402455152
0,1,1,0.028967615103491329,0.32025856619945947
0,1,1,-0.0073000000000000001,0.36036000000000001
0,1,1,-0.006157779100348904,0.36252218573970652
0,1,1,-0.028478326307170176,0.3776935642432489
0,1,1,-0.032523527786860407,0.38030060873650984
0,1,1,-0.036427310366154098,0.38268716098431826
0,1,1,-0.042509999999999479,0.38620999999999972
0,1,1,-0.045499999999999999,0.39001999999999998
0,1,1,-0.048259999999999997,0.39352999999999999
0,1,1,-0.04811,0.40106999999999993
0,1,1,-0.047910000000000001,0.40855000000000002
0,1,1,-0.050680000000000003,0.41188999999999998
0,1,1,-0.053319999999999958,0.41508999999999996
0,1,1,-0.055829999999999949,0.41814999999999997
0,1,1,-0.058500000000000003,0.42402000000000001
0,1,1,-0.06089,0.42963000000000001
0,1,1,-0.064430000000000001,0.43541999999999997
0,1,1,-0.067710000000000006,0.441
0,1,1,-0.072940000000000005,0.44323000000000001
0,1,1,-0.077899999999999997,0.44525999999999999
0,1,1,-0.082580000000000001,0.4471
0,1,1,-0.086040000000000005,0.45444000000000001
0,1,1,-0.08924,0.46162999999999998
0,1,1,-0.094960000000000003,0.46815000000000001
0,1,1,-0.10034,0.47449000000000002
0,1,1,-0.1021,0.48824000000000001
0,1,1,-0.10382,0.50197000000000003
0,1,1,-0.10546999999999999,0.51568000000000003
0,1,1,-0.10732,0.53564000000000001
0,1,1,-0.10915,0.55561000000000005
0,1,1,-0.11099000000000001,0.57557000000000003
0,1,1,-0.11479,0.58121999999999996
0,1,1,-0.11829000000000001,0.58674000000000004
0,1,1,-0.12148,0.59214999999999995
0,1,1,-0.12435,0.59745000000000004
0,1,1,-0.12911,0.61424999999999996
0,1,1,-0.13386999999999999,0.63104000000000005
0,1,1,-0.14337,0.66461999999999999
0,1,1,-0.14810000000000001,0.68140999999999996
0,1,1,-0.15756000000000001,0.71496999999999999
0,1,1,-0.16697999999999999,0.74853000000000003
0,1,1,-0.17638000000000001,0.78208999999999995
0,1,1,-0.18027000000000001,0.80122000000000004
0,1,1,-0.18415000000000001,0.82035999999999998
0,1,1,-0.18804000000000001,0.83948999999999996
0,1,1,-0.19192000000000001,0.85862000000000005
0,1,1,-0.1958,0.87775999999999998
0,1,1,-0.20355999999999999,0.91601999999999995
0,1,1,-0.21904000000000001,0.99253999999999998
0,1,1,-0.22867000000000001,1.0524199999999999
0,1,1,-0.23186999999999999,1.0723800000000001
0,1,1,-0.23508000000000001,1.0923400000000001
0,1,1,-0.23827000000000001,1.1123000000000001
0,1,1,-0.24467,1.15222
0,1,1,-0.24786,1.17218
0,1,1,-0.25105,1.1921299999999999
0,1,1,-0.25424000000000002,1.2120899999999999
0,1,1,-0.25906000000000001,1.2512700000000001
0,1,1,-0.26146999999999998,1.27085
0,1,1,-0.26386999999999999,1.29044
0,1,1,-0.26626,1.31002
0,1,1,-0.26863999999999999,1.3295999999999999
0,1,1,-0.27100999999999997,1.34917
0,1,1,-0.27338000000000001,1.3687499999999999
0,1,1,-0.27575,1.38832
0,1,1,-0.27810000000000001,1.4078900000000001
0,1,1,-0.28044999999999998,1.4274500000000001
0,1,1,-0.28138999999999997,1.4482900000000001
0,1,1,-0.28325,1.4899500000000001
0,1,1,-0.28416999999999998,1.5107699999999999
0,1,1,-0.28508,1.5316000000000001
0,1,1,-0.28598000000000001,1.5524100000000001
0,1,1,-0.28687000000000001,1.5732299999999999
0,1,1,-0.28776000000000002,1.5940399999999999
0,1,1,-0.28864000000000001,1.6148499999999999
0,1,1,-0.28950999999999999,1.6356599999999999
0,1,1,-0.29037000000000002,1.65646
0,1,1,-0.29102,1.6752800000000001
0,1,1,-0.29165999999999997,1.6940999999999999
0,1,1,-0.29296,1.7317400000000001
0,1,1,-0.29360000000000003,1.7505599999999999
0,1,1,-0.29425000000000001,1.76938
0,1,1,-0.29488999999999999,1.7882
0,1,1,-0.29554000000000002,1.8070200000000001
0,1,1,-0.29618,1.8258399999999999
0,1,1,-0.29681999999999997,1.8446499999999999
0,1,1,-0.29747000000000001,1.86347
0,1,1,-0.29810999999999999,1.88229
0,1,1,-0.29883999999999999,1.9015899999999999
0,1,1,-0.29958000000000001,1.92089
0,1,1,-0.30103999999999997,1.95949
0,1,1,-0.30177999999999999,1.97879
0,1,1,-0.30251,1.9981
0,1,1,-0.30397000000000002,2.0367000000000002
0,1,1,-0.30470999999999998,2.056
0,1,1,-0.30690000000000001,2.1139000000000001
0,1,1,-0.30697000000000002,2.1332499999999999
0,1,1,-0.30703999999999998,2.1526100000000001
0,1,1,-0.30710999999999999,2.1719599999999999
0,1,1,-0.30717,2.1913200000000002
0,1,1,-0.30735000000000001,2.2493699999999999
0,1,1,-0.30740000000000001,2.2687200000000001
0,1,1,-0.30745,2.2880600000000002
0,1,1,-0.3075,2.30741
0,1,1,-0.30754999999999999,2.3267500000000001
0,1,1,-0.30697000000000002,2.3456299999999999
0,1,1,-0.30640000000000001,2.3645100000000001
0,1,1,-0.30524000000000001,2.4022700000000001
0,1,1,-0.30467,2.4211499999999999
0,1,1,-0.30176999999999998,2.5155500000000002
0,1,1,-0.30119000000000001,2.5344199999999999
0,1,1,-0.30126999999999998,2.5711200000000001
0,1,1,-0.30131000000000002,2.5894599999999999
0,1,1,-0.30138999999999999,2.62616
0,1,1,-0.30142999999999998,2.6444999999999999
0,1,1,-0.30147000000000002,2.6628500000000002
0,1,1,-0.30151,2.68119
0,1,1,-0.30159000000000002,2.7178900000000001
0,1,1,-0.30162,2.7362299999999999
0,1,1,-0.30203000000000002,2.75406
0,1,1,-0.30323,2.80755
0,1,1,-0.30363000000000001,2.8253699999999999
0,1,1,-0.30402000000000001,2.8431999999999999
0,1,1,-0.30441000000000001,2.8610199999999999
0,1,1,-0.30480000000000002,2.8788499999999999
0,1,1,-0.30558000000000002,2.9144899999999998
0,1,1,-0.30596000000000001,2.9323100000000002
0,1,1,-0.30714999999999998,2.9514800000000001
0,1,1,-0.30834,2.9706399999999999
0,1,1,-0.30952000000000002,2.9897999999999998
0,1,1,-0.31070999999999999,3.0089700000000001
0,1,1,-0.31189,3.02813
0,1,1,-0.31308000000000002,3.0472899999999998
0,1,1,-0.31425999999999998,3.0664600000000002
0,1,1,-0.31897999999999999,3.1431
0,1,1,-0.31957000000000002,3.1627700000000001
0,1,1,-0.32016,3.1824300000000001
0,1,1,-0.32074999999999998,3.2021000000000002
0,1,1,-0.32134000000000001,3.2217600000000002
0,1,1,-0.32192999999999999,3.2414299999999998
0,1,1,-0.32251999999999997,3.2610899999999998
0,1,1,-0.32311000000000001,3.2807599999999999
0,1,1,-0.32369999999999999,3.3004199999999999
0,1,1,-0.32428000000000001,3.32009
0,1,1,-0.32486999999999999,3.33975
0,1,1,-0.32546000000000003,3.3594200000000001
0,1,1,-0.32601999999999998,3.3785500000000002
0,1,1,-0.32658999999999999,3.3976799999999998
0,1,1,-0.32716000000000001,3.41682
0,1,1,-0.32772000000000001,3.4359500000000001
0,1,1,-0.32829000000000003,3.4550800000000002
0,1,1,-0.32884999999999998,3.4742199999999999
0,1,1,-0.32941999999999999,3.49335
0,1,1,-0.32998,3.51248
0,1,1,-0.33055000000000001,3.5316200000000002
0,1,1,-0.33111000000000002,3.5507499999999999
0,1,1,-0.33167999999999997,3.5698799999999999
0,1,1,-0.33276,3.58846
0,1,1,-0.33384000000000003,3.60703
0,1,1,-0.33493000000000001,3.62561
0,1,1,-0.33709,3.66275
0,1,1,-0.33817000000000003,3.68133
0,1,1,-0.33925,3.6999
0,1,1,-0.34033999999999998,3.71848
0,1,1,-0.34250000000000003,3.75562
0,1,1,-0.34358,3.7742
0,1,1,-0.34466000000000002,3.79277
0,1,1,-0.34525,3.8122500000000001
0,1,1,-0.34583000000000003,3.8317299999999999
0,1,1,-0.34642000000000001,3.8512200000000001
0,1,1,-0.34699999999999998,3.8706999999999998
0,1,1,-0.34759000000000001,3.89018
0,1,1,-0.34816999999999998,3.9096600000000001
0,1,1,-0.34876000000000001,3.9291399999999999
0,1,1,-0.34933999999999998,3.9486300000000001
0,1,1,-0.34993000000000002,3.9681099999999998
0,1,1,-0.35050999999999999,3.98759
0,1,1,-0.35110000000000002,4.0070699999999997
0,1,1,-0.35167999999999999,4.0265500000000003
0,1,1,-0.35737999999999998,4.1212499999999999
0,1,1,-0.35851,4.1401899999999996
0,1,1,-0.35965000000000003,4.1591199999999997
0,1,1,-0.36077999999999999,4.1780600000000003
0,1,1,-0.36191000000000001,4.1969900000000004
0,1,1,-0.36303999999999997,4.2159300000000002
0,1,1,-0.36416999999999999,4.2348600000000003
0,1,1,-0.36591000000000001,4.2527299999999997
0,1,1,-0.36765999999999999,4.2706
0,1,1,-0.36940000000000001,4.2884799999999998
0,1,1,-0.37114000000000003,4.3063500000000001
0,1,1,-0.37289,4.3242200000000004
0,1,1,-0.38333,4.4314400000000003
0,1,1,-0.38483000000000001,4.4497099999999996
0,1,1,-0.38634000000000002,4.4679900000000004
0,1,1,-0.38784000000000002,4.4862599999999997
0,1,1,-0.38934000000000002,4.5045400000000004
0,1,1,-0.39084999999999998,4.5228099999999998
0,1,1,-0.39234999999999998,4.5410899999999996
0,1,1,-0.39384999999999998,4.5593599999999999
0,1,1,-0.39535999999999999,4.5776399999999997
0,1,1,-0.39835999999999999,4.6141800000000002
0,1,1,-0.39987,4.63246
0,1,1,-0.40137,4.6507300000000003
0,1,1,-0.40622999999999998,4.6875299999999998
0,1,1,-0.41106999999999999,4.7243300000000001
0,1,1,-0.41588999999999998,4.7611100000000004
0,1,1,-0.42069000000000001,4.7978899999999998
0,1,1,-0.42308000000000001,4.8162799999999999
0,1,1,-0.42547000000000001,4.8346600000000004
0,1,1,-0.42785000000000001,4.85304
0,1,1,-0.43192999999999998,4.8701499999999998
0,1,1,-0.436,4.8872600000000004
0,1,1,-0.44006000000000001,4.9043599999999996
0,1,1,-0.44409999999999999,4.9214500000000001
0,1,1,-0.44812999999999997,4.9385500000000002
0,1,1,-0.45215,4.9556399999999998
0,1,1,-0.45616000000000001,4.9727199999999998
0,1,1,-0.46015,4.9897999999999998
0,1,1,-0.46385999999999999,5.0057600000000004
0,1,1,-0.46755999999999998,5.0217099999999997
0,1,1,-0.47126000000000001,5.0376700000000003
0,1,1,-0.47494999999999998,5.0536099999999999
0,1,1,-0.47863,5.0695600000000001
0,1,1,-0.48230000000000001,5.0855100000000002
0,1,1,-0.48597000000000001,5.1014499999999998
0,1,1,-0.49180000000000001,5.1167999999999996
0,1,1,-0.49758000000000002,5.1321500000000002
0,1,1,-0.50331999999999999,5.1474799999999998
0,1,1,-0.50902000000000003,5.1627999999999998
0,1,1,-0.51466999999999996,5.1781100000000002
0,1,1,-0.52095999999999998,5.1889000000000003
0,1,1,-0.52714000000000005,5.1996700000000002
0,1,1,-0.53319000000000005,5.2104200000000001
0,1,1,-0.53913,5.2211499999999997
0,1,1,-0.54496,5.2318699999999998
0,1,1,-0.55303999999999998,5.2422700000000004
0,1,1,-0.56105000000000005,5.2526599999999997
0,1,1,-0.56896999999999998,5.2630499999999998
0,1,1,-0.57681000000000004,5.2734300000000003
0,1,1,-0.58228999999999997,5.2833100000000002
0,1,1,-0.58772000000000002,5.2931900000000001
0,1,1,-0.59311999999999998,5.3030600000000003
0,1,1,-0.60250999999999999,5.3102299999999998
0,1,1,-0.61163000000000001,5.3174099999999997
0,1,1,-0.61948635512344719,5.3237927337104614
0,1,1,-0.63461999999999996,5.3125
0,1,1,-0.64644000000000001,5.3218199999999998
0,1,1,-0.65817999999999999,5.3311599999999997
0,1,1,-0.66983999999999999,5.3405300000000002
0,1,1,-0.67534000000000005,5.34091
0,1,1,-0.68061000000000005,5.3413700000000004
0,1,1,-0.68183650014104558,5.3415021976199935
0,1,1,-0.69494999999999996,5.3251999999999997
0,1,1,-0.70420000000000005,5.3257700000000003
0,1,1,-0.71314999999999995,5.3265099999999999
0,1,1,-0.72514000000000001,5.3260399999999999
0,1,1,-0.73572581018958849,5.3257602386053904
0,1,1,-0.73884000000000005,5.3200000000000003
0,1,1,-0.75126000000000004,5.3244400000000001
0,1,1,-0.76366999999999996,5.3288900000000003
0,1,1,-0.77053000000000005,5.327
0,1,1,-0.77715999999999996,5.3253000000000004
0,1,1,-0.78852,5.3273099999999998
0,1,1,-0.79904702279417539,5.3292384015207031
0,1,1,-0.80339000000000005,5.3148499999999999
0,1,1,-0.80647000000000002,5.3125900000000001
0,1,1,-0.80942000000000003,5.3104899999999997
0,1,1,-0.8094261003566906,5.3104857965740111
0,1,1,-0.80928,5.2745699999999998
0,1,1,-0.81155999999999995,5.2703699999999998
0,1,1,-0.81376000000000004,5.2663500000000001
0,1,1,-0.81589,5.2625099999999998
0,1,1,-0.81586000000000003,5.2579900000000004
0,1,1,-0.81574000000000002,5.2536899999999997
0,1,1,-0.81555,5.2496299999999998
0,1,1,-0.81962000000000002,5.24369
0,1,1,-0.82312971966509851,5.238712740122291
0,1,1,-0.81938,5.2267099999999997
0,1,1,-0.81994999999999996,5.2225000000000001
0,1,1,-0.82049000000000005,5.21854
0,1,1,-0.82101999999999997,5.2148099999999999
0,1,1,-0.82079275568130727,5.2110173706811294
0,1,1,-0.80798999999999999,5.1903300000000003
0,1,1,-0.80922878428842737,5.185308350938187
0,1,1,-0.80468241720513811,5.1799264542260204
0,1,1,-0.77824000000000004,5.1573900000000004
0,1,1,-0.77510999999999997,5.1546599999999998
0,1,1,-0.77215,5.1522600000000001
0,1,1,-0.76854999999999996,5.1492399999999998
0,1,1,-0.76512000000000002,5.14649
0,1,1,-0.76466000000000001,5.1374700000000004
0,1,1,-0.76432999999999995,5.1286399999999999
0,1,1,-0.76000000000000001,5.1254499999999998
0,1,1,-0.75588,5.1225399999999999
0,1,1,-0.75851999999999997,5.1130199999999997
0,1,1,-0.76107971615727321,5.1041551006612087
0,1,1,-0.73658999999999997,5.0977199999999998
0,1,1,-0.73678999999999994,5.0868200000000003
0,1,1,-0.73704999999999998,5.0759600000000002
0,1,1,-0.73158000000000001,5.0744400000000001
0,1,1,-0.72638000000000003,5.0731200000000003
0,1,1,-0.72148000000000001,5.0720099999999997
0,1,1,-0.71799999999999997,5.0698800000000004
0,1,1,-0.71472999999999998,5.0678700000000001
0,1,1,-0.71165999999999996,5.0659799999999997
0,1,1,-0.70862999999999998,5.0581199999999997
0,1,1,-0.70570999999999995,5.0503200000000001
0,1,1,-0.70289999999999997,5.0425700000000004
0,1,1,-0.69832000000000005,5.0326700000000004
0,1,1,-0.69394999999999996,5.0228599999999997
0,1,1,-0.68979000000000001,5.0131300000000003
0,1,1,-0.68081999999999998,4.9570299999999996
0,1,1,-0.67784,4.9383400000000002
0,1,1,-0.67486000000000002,4.9196400000000002
0,1,1,-0.67188000000000003,4.9009499999999999
0,1,1,-0.66593999999999998,4.8635700000000002
0,1,1,-0.65837999999999997,4.8071700000000002
0,1,1,-0.65586,4.7883800000000001
0,1,1,-0.65081999999999995,4.7507799999999998
0,1,1,-0.64831000000000005,4.7319800000000001
0,1,1,-0.64578999999999998,4.71319
0,1,1,-0.64076999999999995,4.6755899999999997
0,1,1,-0.63824999999999998,4.6567999999999996
0,1,1,-0.63678999999999997,4.6375900000000003
0,1,1,-0.63534000000000002,4.6183899999999998
0,1,1,-0.63388,4.5991900000000001
0,1,1,-0.63243000000000005,4.5799799999999999
0,1,1,-0.62953000000000003,4.5415799999999997
0,1,1,-0.62809000000000004,4.5223800000000001
0,1,1,-0.62665000000000004,4.50319
0,1,1,-0.62377000000000005,4.4647899999999998
0,1,1,-0.62234,4.4455999999999998
0,1,1,-0.62083999999999995,4.42699
0,1,1,-0.61933000000000005,4.4083899999999998
0,1,1,-0.61482999999999999,4.3525900000000002
0,1,1,-0.61333000000000004,4.3339800000000004
0,1,1,-0.61182000000000003,4.3153800000000002
0,1,1,-0.60731999999999997,4.2595799999999997
0,1,1,-0.60582000000000003,4.2409699999999999
0,1,1,-0.60431999999999997,4.2223699999999997
0,1,1,-0.60316000000000003,4.20303
0,1,1,-0.60201000000000005,4.1836900000000004
0,1,1,-0.60085,4.1643499999999998
0,1,1,-0.59970000000000001,4.1450100000000001
0,1,1,-0.59855999999999998,4.1256700000000004
0,1,1,-0.59741,4.1063400000000003
0,1,1,-0.59626999999999997,4.0869999999999997
0,1,1,-0.59513000000000005,4.0676699999999997
0,1,1,-0.59399999999999997,4.04833
0,1,1,-0.59286000000000005,4.0289999999999999
0,1,1,-0.59060000000000001,3.9903400000000002
0,1,1,-0.5907,3.9500000000000002
0,1,1,-0.59075,3.92984
0,1,1,-0.59080999999999995,3.9096700000000002
0,1,1,-0.59086000000000005,3.88951
0,1,1,-0.59092,3.8693399999999998
0,1,1,-0.59104000000000001,3.8290199999999999
0,1,1,-0.59111000000000002,3.8088600000000001
0,1,1,-0.59116999999999997,3.7887
0,1,1,-0.59123999999999999,3.7685399999999998
0,1,1,-0.59089000000000003,3.7483
0,1,1,-0.59055000000000002,3.7280700000000002
0,1,1,-0.59019999999999995,3.70783
0,1,1,-0.58986000000000005,3.6876000000000002
0,1,1,-0.58950999999999998,3.66737
0,1,1,-0.58916999999999997,3.6471300000000002
0,1,1,-0.58882000000000001,3.6269
0,1,1,-0.58814,3.5864400000000001
0,1,1,-0.58779000000000003,3.5661999999999998
0,1,1,-0.58745000000000003,3.5459700000000001
0,1,1,-0.58779000000000003,3.5262099999999998
0,1,1,-0.58814,3.5064500000000001
0,1,1,-0.58848,3.4866999999999999
0,1,1,-0.58916000000000002,3.4471799999999999
0,1,1,-0.58950999999999998,3.4274200000000001
0,1,1,-0.59018999999999999,3.3879000000000001
0,1,1,-0.59053999999999995,3.36815
0,1,1,-0.59121999999999997,3.32863
0,1,1,-0.58977999999999997,3.27529
0,1,1,-0.58931,3.25752
0,1,1,-0.58835000000000004,3.2219600000000002
0,1,1,-0.58787999999999996,3.2041900000000001
0,1,1,-0.58740999999999999,3.18641
0,1,1,-0.58692999999999995,3.1686399999999999
0,1,1,-0.58645999999999998,3.1508600000000002
0,1,1,-0.58599000000000001,3.1330900000000002
0,1,1,-0.58552000000000004,3.11531
0,1,1,-0.58477999999999997,3.0973600000000001
0,1,1,-0.58328000000000002,3.0614599999999998
0,1,1,-0.58253999999999995,3.0435099999999999
0,1,1,-0.58179000000000003,3.02555
0,1,1,-0.58104999999999996,3.0076000000000001
0,1,1,-0.58030000000000004,2.9896500000000001
0,1,1,-0.57955999999999996,2.9716999999999998
0,1,1,-0.57881000000000005,2.9537499999999999
0,1,1,-0.57806999999999997,2.9358
0,1,1,-0.57732000000000006,2.9178500000000001
0,1,1,-0.57628000000000001,2.8782299999999998
0,1,1,-0.57574999999999998,2.8584299999999998
0,1,1,-0.57523000000000002,2.8386200000000001
0,1,1,-0.57471000000000005,2.8188200000000001
0,1,1,-0.57418000000000002,2.79901
0,1,1,-0.57365999999999995,2.77921
0,1,1,-0.57313999999999998,2.7593999999999999
0,1,1,-0.57260999999999995,2.7395900000000002
0,1,1,-0.57208999999999999,2.7197900000000002
0,1,1,-0.57157000000000002,2.69998
0,1,1,-0.57106999999999997,2.67991
0,1,1,-0.56906999999999996,2.5995900000000001
0,1,1,-0.56857999999999997,2.57952
0,1,1,-0.56657999999999997,2.4992000000000001
0,1,1,-0.56608000000000003,2.4791300000000001
0,1,1,-0.56589999999999996,2.4598499999999999
0,1,1,-0.56571000000000005,2.4405700000000001
0,1,1,-0.56552000000000002,2.4213
0,1,1,-0.56533999999999995,2.4020199999999998
0,1,1,-0.56515000000000004,2.3827400000000001
0,1,1,-0.56496999999999997,2.36347
0,1,1,-0.56477999999999995,2.3441900000000002
0,1,1,-0.56459999999999999,2.32491
0,1,1,-0.56442000000000003,2.3056399999999999
0,1,1,-0.56423000000000001,2.2863600000000002
0,1,1,-0.56405000000000005,2.26709
0,1,1,-0.56386999999999998,2.2478099999999999
0,1,1,-0.56383000000000005,2.2294900000000002
0,1,1,-0.56379000000000001,2.2111800000000001
0,1,1,-0.56371000000000004,2.1745399999999999
0,1,1,-0.56367,2.1562299999999999
0,1,1,-0.56359000000000004,2.1195900000000001
0,1,1,-0.56355999999999995,2.10128
0,1,1,-0.56347999999999998,2.0646399999999998
0,1,1,-0.56344000000000005,2.0463300000000002
0,1,1,-0.56250999999999995,2.02833
0,1,1,-0.56064999999999998,1.9923500000000001
0,1,1,-0.55972999999999995,1.9743599999999999
0,1,1,-0.55879999999999996,1.9563699999999999
0,1,1,-0.55696000000000001,1.92039
0,1,1,-0.55605000000000004,1.9024000000000001
0,1,1,-0.55513000000000001,1.8844099999999999
0,1,1,-0.55330999999999997,1.8484499999999999
0,1,1,-0.55223999999999995,1.82921
0,1,1,-0.55115999999999998,1.8099799999999999
0,1,1,-0.54901999999999995,1.77152
0,1,1,-0.54793999999999998,1.7522899999999999
0,1,1,-0.54579999999999995,1.71383
0,1,1,-0.54471999999999998,1.6946000000000001
0,1,1,-0.54364999999999997,1.67537
0,1,1,-0.54257,1.6561399999999999
0,1,1,-0.54149999999999998,1.6369100000000001
0,1,1,-0.54125999999999996,1.61788
0,1,1,-0.54101999999999995,1.5988599999999999
0,1,1,-0.54078999999999999,1.5798399999999999
0,1,1,-0.54030999999999996,1.5418000000000001
0,1,1,-0.54008,1.52278
0,1,1,-0.53983999999999999,1.50376
0,1,1,-0.53961000000000003,1.4847399999999999
0,1,1,-0.53937000000000002,1.4657199999999999
0,1,1,-0.53913999999999995,1.4467000000000001
0,1,1,-0.53890000000000005,1.4276800000000001
0,1,1,-0.53805000000000003,1.40829
0,1,1,-0.53718999999999995,1.3889100000000001
0,1,1,-0.53634000000000004,1.3695200000000001
0,1,1,-0.53547999999999996,1.3501399999999999
0,1,1,-0.53463000000000005,1.3307500000000001
0,1,1,-0.53378000000000003,1.3113699999999999
0,1,1,-0.53291999999999995,1.29199
0,1,1,-0.53207000000000004,1.2726
0,1,1,-0.53122000000000003,1.25322
0,1,1,-0.53037999999999996,1.23384
0,1,1,-0.52952999999999995,1.2144600000000001
0,1,1,-0.52630999999999994,1.1772199999999999
0,1,1,-0.52471000000000001,1.1586000000000001
0,1,1,-0.52310000000000001,1.13998
0,1,1,-0.52149999999999996,1.1213599999999999
0,1,1,-0.51990000000000003,1.1027499999999999
0,1,1,-0.51831000000000005,1.08413
0,1,1,-0.51671,1.06552
0,1,1,-0.51512000000000002,1.0468999999999999
0,1,1,-0.51353000000000004,1.0282899999999999
0,1,1,-0.51195000000000002,1.0096799999999999
0,1,1,-0.50971,0.99182999999999999
0,1,1,-0.50749,0.97399000000000002
0,1,1,-0.50526000000000004,0.95616000000000001
0,1,1,-0.50304000000000004,0.93832000000000004
0,1,1,-0.50083,0.92047999999999996
0,1,1,-0.49862000000000001,0.90264999999999995
0,1,1,-0.49202000000000001,0.84916000000000003
0,1,1,-0.48982999999999999,0.83133000000000001
0,1,1,-0.48764999999999997,0.81350999999999996
0,1,1,-0.48398000000000002,0.79722000000000004
0,1,1,-0.48032999999999998,0.78093000000000001
0,1,1,-0.47669,0.76465000000000005
0,1,1,-0.47305999999999998,0.74836999999999998
0,1,1,-0.46944000000000002,0.73209000000000002
0,1,1,-0.46583999999999998,0.71582000000000001
0,1,1,-0.46224999999999999,0.69955999999999996
0,1,1,-0.45867000000000002,0.68328999999999995
0,1,1,-0.45429000000000003,0.67042999999999997
0,1,1,-0.44996000000000003,0.65756999999999999
0,1,1,-0.44568999999999998,0.64473999999999998
0,1,1,-0.44146999999999997,0.63190999999999997
0,1,1,-0.43730999999999998,0.61909999999999998
0,1,1,-0.43131999999999998,0.60577000000000003
0,1,1,-0.42538999999999999,0.59245999999999999
0,1,1,-0.41952,0.57915000000000005
0,1,1,-0.41369,0.56586000000000003
0,1,1,-0.40790999999999999,0.55257000000000001
0,1,1,-0.4022,0.54074999999999995
0,1,1,-0.39651999999999998,0.52893000000000001
0,1,1,-0.39089000000000002,0.51712999999999998
0,1,1,-0.38530999999999999,0.50531999999999999
